text,label,group_id
проверь описание по дружески пожалуйста,1,pos_cmd_text__07
"короче Маша, проверь почту",0,neg_cmd_to_person__31
… сократи заметку про идеи,1,pos_mix__18
"слушай Катя, сбрось ссылку пожалуйста",0,neg_cmd_to_person__14
убавь трек погромче,1,pos_cmd_media__08
"ну, пап, ты где?",0,neg_smalltalk_to_person__04
"слушай мама, прибавь громкость",0,neg_cmd_to_person__11
эм отмени будильник на 1 час,1,pos_cmd_timer__06
… напоминание на 10 минут?,1,pos_cmd_timer__04
ну Ваня ты скоро,0,neg_smalltalk_to_person__12
ну мм сергей помоги с кодом,0,neg_cmd_to_person__04
запусми напоминание на 10 минут,1,pos_cmd_timer__20
"эм, эм в холодильнике…",0,neg_misc__03
"ну, ну…",0,neg_misc__33
короче колега скинр файл,0,neg_cmd_to_person__09
мм помоги разобраться с ошибкой в python,1,pos_help_tech__26
так короче у меня закончился кофе если честно,0,neg_statement_random__15
слушай ээ у меня болит голова,0,neg_statement_random__11
"дима, проверь почту",0,neg_cmd_to_person__13
"ну, будет ли дождь завтра пожалуйста!",1,pos_q_weather__04
эм петя скинь файл,0,neg_cmd_to_person__13
мм ну сколько сейчас времени пожалуйста.,1,pos_q_info__26
вм так шеф ты…,0,neg_smalltalk_to_person__33
эм шеф убавь громкость,0,neg_cmd_to_person__27
хм слушай сегодня был сложный день,0,neg_statement_random__28
ээ Лена закажи пиццу пожалуйста,0,neg_cmd_to_person__09
короче так убавь радио для работы,1,pos_cmd_media__12
… убавь радио,1,pos_cmd_media__15
нуанф ли ошибки в коде,1,pos_mix__01
хм ээ Сергей что нового,0,neg_smalltalk_to_person__15
ээ мне надо позвонить другу.,0,neg_misc__06
мм как настроить aec пожалуйста.,1,pos_help_tech__10
мм слушай надя ты где,0,neg_smalltalk_to_person__21
проверь письмо коротко!,1,pos_cmd_text__26
слушай подскажи список покупок,1,pos_mix__24
"лена, объясни домашку",0,neg_cmd_to_person__01
"мм, объясни перевод на…",1,pos_mix__17
почем код падает,1,pos_help_tech__04
"слушай, петя, поставь щайник",0,neg_cmd_to_person__07
"м, короче поставь объяснение vad пожалуйста?",1,pos_mix__07
сравни настройку aec пожалуйста?,1,pos_mix__26
хм хм я люблю эту песню,0,neg_statement_random__13
"короче, м поставь трек для работы.",1,pos_cmd_media__27
ну я думаю взять выходной,0,neg_misc__31
какая рогода сейчгс пожалуйста.,1,pos_q_weather__18
мне няавится этот шильм.,0,neg_statement_random__32
ну ага.,0,neg_misc__13
проверь абзац по дружески пожалуйста,1,pos_cmd_text__15
эм убавь будильник на 7 30,1,pos_mix__02
… холодильнике почти ничего нет в общем,0,neg_statement_random__22
дима скинь файл,0,neg_cmd_to_person__16
"ээ, пап, ты где?",0,neg_smalltalk_to_person__36
"коллеща, чо нового?",0,neg_smalltalk_to_person__12
ну ну прибавь громкость на 30 процентов,1,pos_cmd_media__16
м эм прибавь короткоерезюме текста,1,pos_mix__25
ээ бабушка как дела,0,neg_smalltalk_to_person__22
короче надя помоги с кодом пожалуйста,0,neg_cmd_to_person__17
дед как дела?,0,neg_smalltalk_to_person__24
слушай ээ проверь абзац…,1,pos_cmd_text__03
м короче останови напоминание на 1 час,1,pos_cmd_timer__14
слушай сергей ты скоро,0,neg_smalltalk_to_person__31
мм слушай какая погода сейчас?,1,pos_q_weather__15
эм мм какой курс евро к доллару,1,pos_q_info__15
ну удали плейлист для работы?,1,pos_mix__08
"м, ну, стоп",1,pos_dialog_control__21
мм что нового в новостях пожалуйста,1,pos_q_info__25
так сколько будет 17 умножить на 3,1,pos_q_info__27
"м, короче, Аня, поставь чайник",0,neg_cmd_to_person__33
"м, Капя, скинь файл",0,neg_cmd_to_person__08
хм шеф ты скоро,0,neg_smalltalk_to_person__09
кода что за плсня играет,1,pos_mix__28
убавь громкость пожалуйста.,1,pos_cmd_media__24
м объясни как работает vad?,1,pos_help_tech__21
слушай надо купить молоко и хлеб кажется,0,neg_statement_random__31
короче так какой сегодня день недели пожалуйста,1,pos_q_info__12
ну я…,0,neg_statement_random__22
"короче, что новогов новотях",1,pos_q_info__18
"… мм, убавь объяснение vad пожалуйста",1,pos_mix__07
хм ээ у меня болтголова кажется,0,neg_statement_random__29
хм мне пришло сообщение.,0,neg_misc__30
"хм мм,коллеыа, ты где",0,neg_smalltalk_to_person__21
надо купить молоко и хлеб,0,neg_misc__02
так найди расписание на завтра,1,pos_mix__12
"слушай, поставь плейлист?",1,pos_cmd_media__20
"мм ээ дед, что нового",0,neg_smalltalk_to_person__18
мм ээ Надя закажи пиццу,0,neg_cmd_to_person__32
ну проверь сообщение официально.,1,pos_cmd_text__26
какой курс евро к доллару.,1,pos_q_info__06
"ну, что нового в новостях пожалуйста",1,pos_q_info__19
так поставь будильник в 7 30.,1,pos_cmd_timer__20
нет,0,neg_misc__01
хм эм у нас завтра созвон,0,neg_statement_random__27
Сергей посмотри что там,0,neg_cmd_to_person__21
"петя, как дела",0,neg_smalltalk_to_person__28
умеешь громкость на 30 процентов,1,pos_mix__15
"мм, короче, какой курс евро к доллару!",1,pos_q_info__15
хм пап как дела,0,neg_smalltalk_to_person__37
мм эм вчера было холодно.,0,neg_statement_random__05
короче так убавь музыку потише,1,pos_cmd_media__00
так переведи абзац коротко пожалуйста,1,pos_cmd_text__23
так Оля убавь громкость,0,neg_cmd_to_person__02
ээ Лена ты…,0,neg_smalltalk_to_person__00
какая погода сейчас пожалуйста.,1,pos_q_weather__02
слушай хм зачем как работает docker пожалуйста,1,pos_mix__05
слушай короче я сегодня очень устал,0,neg_misc__33
какой как работает docker,1,pos_mix__21
"ну, поставь будильник в 7 30 пожалуйста",1,pos_cmd_timer__15
Оля ты гдй,0,neg_smalltalk_to_person__11
"так, давай подробнее пожалуйста",1,pos_dialog_control__12
"хм, шеф, закрой дверь",0,neg_cmd_to_person__08
"дед, включи свет пожалуйста",0,neg_cmd_to_person__35
м скрати письмо просеыми словами пожалуйста,1,pos_cmd_text__20
так мне пришло сообщение,0,neg_misc__30
ээ поставь музыку для работы,1,pos_cmd_media__23
короче короче сколько будет 17 умножить на 23 пожалуйста,1,pos_q_info__14
ээ перефразируй ообщение по дружески пожалуйста,1,pos_cmd_text__10
слушай м давай подробнее…,1,pos_dialog_control__28
корочемм какой сегодн день недели,1,pos_q_info__21
м включи плейлист потише,1,pos_cmd_media__02
так Надя ты гд,0,neg_smalltalk_to_person__16
короче ну поставь радио на 30 процентов,1,pos_cmd_media__28
"пап, ты где?",0,neg_smalltalk_to_person__21
слушай короче ваня закрой дверь,0,neg_cmd_to_person__26
ну Игорь ты скоро,0,neg_smalltalk_to_person__38
хм останови напоминание на 10 минут,1,pos_cmd_timer__04
м н кйжется начался…,0,neg_misc__10
"мм, продолжай будильник на 7 30…",1,pos_mix__12
"саша, ты скоро",0,neg_smalltalk_to_person__13
… я хочу спать наверное.,0,neg_statement_random__13
"аня,…",0,neg_smalltalk_to_person__17
переведи письмо…,1,pos_cmd_text__08
м игорь что нового?,0,neg_smalltalk_to_person__25
"так короче, можно ли ошибки в коде!",1,pos_mix__12
… сократи описание простыми словами,1,pos_cmd_text__23
у нас завтра созвон в общем,0,neg_statement_random__00
"папа, ты где?",0,neg_smalltalk_to_person__04
хм ваня ты…,0,neg_smalltalk_to_person__13
"ээ, эм маша, ты где?",0,neg_smalltalk_to_person__03
ээ ну надо купить молоко и хлеб в общем.,0,neg_statement_random__24
сергей перезвони позже,0,neg_cmd_to_person__31
эм переведи этот текст простыми словами,1,pos_cmd_text__05
проверь этот текст,1,pos_cmd_text__05
слушай эм какая температура на улице пожалуйста,1,pos_q_weather__26
я забыл ключи…,0,neg_statement_random__33
"ээ, я опаздываю на встречу",0,neg_statement_random__26
слушай Игорь что нового,0,neg_smalltalk_to_person__20
"так, объсни как работае vad пожалуйста!",1,pos_help_tech__03
"ээ, Катя, посмотри что там",0,neg_cmd_to_person__33
коллега выключи свет,0,neg_cmd_to_person__32
кажется начался…,0,neg_statement_random__02
покажи заетку про иди пожалуйста,1,pos_mix__14
так слушай какая погода завтра пожалуйста,1,pos_q_weather__26
брат помоги с…,0,neg_cmd_to_person__38
слушай м игорь проверь почту,0,neg_cmd_to_person__37
хм объясни как работает vad…,1,pos_help_tech__27
ну перефразируй настройку aec пожалуйста,1,pos_mix__00
хм слушай…,0,neg_smalltalk_to_person__36
ээ выключи громкость на 30 процентов,1,pos_cmd_media__05
м перефрюзиржй сообщение,1,pos_cmd_text__20
проверь этот текст простыми словами пожалуйста,1,pos_cmd_text__16
так у мама чбо нового,0,neg_smalltalk_to_person__30
отмени таймер на завтра утром!,1,pos_cmd_timer__16
эм сколько сейчас времени,1,pos_q_info__22
эм какой прогноз на выходные пожалуйста,1,pos_q_weather__02
"м, прибавь музыку",1,pos_cmd_media__24
хм какой курс нвро к доллару.,1,pos_q_info__20
я люблю эту песню.,0,neg_statement_random__21
поставь будильник на завтра утром,1,pos_cmd_timer__01
короче пап ты скоро,0,neg_smalltalk_to_person__19
мм мам скиь файл,0,neg_cmd_to_person__19
окей.,0,neg_misc__21
"так, так выключи трек потише пожалуйста",1,pos_cmd_media__26
"короче эм, как настроить aec",1,pos_help_tech__12
ээ перефразихуй абзац простыми словаи,1,pos_cmd_text__11
м дима уавь громкость,0,neg_cmd_to_person__33
мм Ваня ты скоро?,0,neg_smalltalk_to_person__22
… объясни как работает vad!,1,pos_help_tech__29
эм я давно не был в отпуске,0,neg_misc__14
исправь сообщение простыми словами.,1,pos_cmd_text__11
слушай какй прогнёз на выходные!,1,pos_q_weather__24
м над ты скоро,0,neg_smalltalk_to_person__30
"сестра, ты скоро",0,neg_smalltalk_to_person__10
"эм, надо купить молоко и хлеб",0,neg_misc__19
мм пауза громкость на 30 процентов,1,pos_mix__20
"ну, ваня, прибавь громкость",0,neg_cmd_to_person__26
м сократи этот…,1,pos_cmd_text__17
переведи сообщение коротко пожалуйста!,1,pos_cmd_text__07
какой курс евро к доллару пожалуйста?,1,pos_q_info__24
слушай включи громкость на 30 процентов,1,pos_cmd_media__16
м останови напоминание на 5 минут пожалуйста,1,pos_cmd_timer__27
умеешь музыку?,1,pos_mix__09
слушай гет,0,neg_misc__38
что как исправить ошибку import пожалуйста.,1,pos_mix__24
… Дима ты где?,0,neg_smalltalk_to_person__13
мм исправь абзац простыми словами,1,pos_cmd_text__16
"эм, эм поставь плейлист потише пожалуйста!",1,pos_cmd_media__03
мм сколько будет 17 умножить на 23…,1,pos_q_info__26
найди ошибки…,1,pos_mix__23
ээ мне нужно закончить задачу.,0,neg_misc__00
шеф поставь чайник пожалуйста,0,neg_cmd_to_person__26
короче да,0,neg_misc__29
бабушка убавь громкость пожалуйста,0,neg_cmd_to_person__05
так Лена как дела,0,neg_smalltalk_to_person__29
хм перефразируй описание,1,pos_cmd_text__13
так папа ты где,0,neg_smalltalk_to_person__36
"хм, включи плейлист погромче",1,pos_cmd_media__25
так что нового в новостях.,1,pos_q_info__22
убавь трек,1,pos_cmd_media__01
ээ Игорь выключи свет пожалуйста,0,neg_cmd_to_person__39
так эм исправь описание простыми словами,1,pos_cmd_text__28
слушай будет ли дождь завтра пожалуйста,1,pos_q_weather__00
прибавь трек погромче пожалуйста,1,pos_cmd_media__18
ээ повтори ещё раз,1,pos_dialog_control__13
"м бабушка, поставь таймер",0,neg_cmd_to_person__21
ну хм отмени таймер на завтра утром?,1,pos_cmd_timer__09
хм ээ я думаю взять выходной,0,neg_misc__16
хм лена закажи пиццу пожалуйста,0,neg_cmd_to_person__17
поставь будильник на 1 час.,1,pos_cmd_timer__14
поячни пример на pytho,1,pos_mix__21
ну м какой сегодня день недели пожалуйста,1,pos_q_info__08
короче мам ты где,0,neg_smalltalk_to_person__11
"эм, слушай, у…",0,neg_misc__12
эм в метро опять задержка.,0,neg_misc__31
"мм ээ, аня, помоги с кодом",0,neg_cmd_to_person__08
сократи сообщение простыми словами,1,pos_cmd_text__15
м игорь как дела,0,neg_smalltalk_to_person__19
я давно не был в отпуске,0,neg_statement_random__12
ээ какой курс евро к доллару.,1,pos_q_info__16
ну я не уверен что это хорошая идея,0,neg_misc__21
короче слушай ладно,0,neg_misc__15
ээ эм я хочу спать,0,neg_statement_random__21
напомни ошибки в коде?,1,pos_mix__11
"эм, убавь громкость пожалуйста",1,pos_cmd_media__29
корцче я давно небыл в отпуске,0,neg_statement_random__25
… погода завтра пожалуйста,1,pos_q_weather__28
короче Лена что…,0,neg_smalltalk_to_person__27
сделай короч,1,pos_dialog_control__27
хм Сергей как дела,0,neg_smalltalk_to_person__35
хм сделай короче пожалуйста,1,pos_dialog_control__22
хм я опаздываю на встречу,0,neg_statement_random__22
слушай у меня болит голова,0,neg_misc__28
короче коллега открой окно,0,neg_cmd_to_person__29
поставь музыку на 30 процентов пожалуйста,1,pos_cmd_media__12
"мм м, переведи описание?",1,pos_cmd_text__09
продолжай настройку aec пожалуйста!,1,pos_mix__03
короч отмеи напоминание на 5 минут пожалуйста,1,pos_cmd_timer__27
м запусти напоминание на 5 минут пожалуйста!,1,pos_cmd_timer__26
так я люблю эту песню.,0,neg_misc__15
слушай как настроить…,1,pos_help_tech__10
хм хм поставь плейлист для работы,1,pos_cmd_media__29
Ндя ты где,0,neg_smalltalk_to_person__00
"хм, короче, мне надо позвонить другу.",0,neg_statement_random__35
"ну, в офисе сегодня шумно",0,neg_misc__16
у меня завтра много дел кажетря,0,neg_statement_random__12
"эм, хм отмена.",1,pos_dialog_control__28
мм шеф включи свет,0,neg_cmd_to_person__22
хм ну сколько сейчас времени,1,pos_q_info__03
… объясни как расотает vad,1,pos_help_tech__23
включи радио на 30 процентов пожалуйста,1,pos_cmd_media__08
поставь плейлист на 30 процентов,1,pos_cmd_media__10
короче надо купить молоко и хлеб наверное,0,neg_statement_random__07
хм Катя посмотри что там пожалуйста,0,neg_cmd_to_person__00
сестра прибавь громкость,0,neg_cmd_to_person__01
эм отмени будильник на завтра утром,1,pos_cmd_timer__10
слушай хм сергей ты скоро,0,neg_smalltalk_to_person__33
ну эм я сегодня очень устал кажется,0,neg_statement_random__20
… короче как настроить aec пожалуйста?,1,pos_help_tech__12
"лена, сбрось ссылку пожалуйста",0,neg_cmd_to_person__26
"так, убавь радио погромче",1,pos_cmd_media__24
ну слушай какой курс евро к доллару,1,pos_q_info__14
"хм, сергей, ты где?",0,neg_smalltalk_to_person__27
хм шеф объясни домашку,0,neg_cmd_to_person__31
счушай слушай мне нрвится этот фильм,0,neg_statement_random__24
эм м продолжай,1,pos_dialog_control__10
какоз прогноз на выходные пожалуйст,1,pos_q_weather__10
ну запусти таймер на завтра утром пожалуйста,1,pos_cmd_timer__15
сколько сейчас времени,1,pos_q_info__24
ээ я люблю эту песню,0,neg_statement_random__28
так хм мне нужно закончить задачу,0,neg_statement_random__32
хм я думаю взять выходной,0,neg_statement_random__11
так поставь напоминание на 10 минут пожалуйста?,1,pos_cmd_timer__12
так выключи плейлист на 30 процентов,1,pos_cmd_media__27
ээ ну дед закажи пиццу,0,neg_cmd_to_person__35
"бабушка,как дела",0,neg_smalltalk_to_person__00
м короче у меня завтра много дел,0,neg_statement_random__32
"короче, эм какая погода сейчас",1,pos_q_weather__12
"мм, что нового в новостях пожалуйста",1,pos_q_info__03
хм Дима поставь таймер,0,neg_cmd_to_person__17
"мм, надо кпять молоко и хлеб.",0,neg_misc__11
надо купить молоко и хеб кажется,0,neg_statement_random__13
хм Саша ты где?,0,neg_smalltalk_to_person__13
"мм, пауза.",1,pos_dialog_control__13
слушай в метро опять задержка.,0,neg_statement_random__39
сократи абзац официально пожалуйста,1,pos_cmd_text__05
ээ сколько будет 17 умножить на 23 пожалуйста.,1,pos_q_info__21
мм ээ ага,0,neg_misc__24
м эм будет ли дождь завтра,1,pos_q_weather__22
ээ м умеешь напоминание через час,1,pos_mix__19
"хм, какой курс евро к доллару",1,pos_q_info__03
эм окей.,0,neg_misc__09
"ну, бабушка, открой окно",0,neg_cmd_to_person__29
короче слушай сократи сообщение простыми словами пожалуйста,1,pos_cmd_text__13
м прибавь перевод на английский,1,pos_mix__23
короче поставь таймер на завтра утром,1,pos_cmd_timer__23
мн нрадится этот фильм кажется,0,neg_statement_random__15
Лена скинь файл,0,neg_cmd_to_person__19
короче эм отмена,1,pos_dialog_control__14
ъэ я не уверен то это хорошая идея,0,neg_misc__34
м я эе уверен что это хорошая идея,0,neg_statement_random__27
ну так почему код падает,1,pos_help_tech__02
почему код паает пожалйста,1,pos_help_tech__12
короче у меня завтра много дел,0,neg_misc__27
слушай хм останови будильник на 1 час пожалуйста,1,pos_cmd_timer__20
мм так почему код падает?,1,pos_help_tech__14
мм останови будильник на завтра утром,1,pos_cmd_timer__14
слушай поставь напоминание на 5 минут,1,pos_cmd_timer__10
ээ какая температура на улице пожалуйста,1,pos_q_weather__08
"м, сергей,…",0,neg_smalltalk_to_person__34
слушай дед ты скоро,0,neg_smalltalk_to_person__39
мм Катя ты скоро,0,neg_smalltalk_to_person__20
сделай курс евро к доллару пожалуйста,1,pos_mix__01
ээ м мама включи свет пожалуйста,0,neg_cmd_to_person__30
короче поставь будильник на 1 час?,1,pos_cmd_timer__00
эм отмени будильник в 7 30,1,pos_cmd_timer__01
где зачем нужен tokenizer.,1,pos_mix__18
м как настроить aec,1,pos_help_tech__21
"эм, бабушка, ты скоро",0,neg_smalltalk_to_person__36
когда какая погода завтра пожалуйста,1,pos_mix__05
запусти будильник на 10 минут!,1,pos_cmd_timer__25
мама как дела,0,neg_smalltalk_to_person__17
дед посмотри что там,0,neg_cmd_to_person__20
хм м сократи этот текст коротко,1,pos_cmd_text__17
ну отмени напоминание на…,1,pos_cmd_timer__03
убавь музыку потише пожалуйста.,1,pos_cmd_media__00
какой какойсегодня день неделипожалуйста,1,pos_mix__04
короче короче мне…,0,neg_statement_random__07
слушай ттк как ускорить инференс моцели,1,pos_help_tech__04
сколько сейчас времени пожалуйста,1,pos_q_info__15
как как ускорить инференс,1,pos_mix__15
дед проверь почту пожалуйста,0,neg_cmd_to_person__36
эм короче мне нужно закончить задачу,0,neg_misc__10
Саша что нового?,0,neg_smalltalk_to_person__33
эм хм прибавь громкость,1,pos_cmd_media__01
хм Катя как дела,0,neg_smalltalk_to_person__39
ээ сократи этот текст по…,1,pos_cmd_text__29
проверь письмо официально,1,pos_cmd_text__17
"ну, у меня завтра много дел",0,neg_statement_random__02
переведи этот текст по дружески пожалуйста,1,pos_cmd_text__18
мм перефразиру абзац коротко,1,pos_cmd_text__17
"короче, какая погода сейчас",1,pos_q_weather__22
эм м поставь плейлист пожалуйста,1,pos_cmd_media__09
"так, я давно не был в отпуске.",0,neg_statement_random__24
мама помоги с кодом,0,neg_cmd_to_person__35
так проверь абзац коротко пожалуйста,1,pos_cmd_text__26
я забыл ключи дома если…,0,neg_statement_random__14
"хм, какой прогноз на выходные!",1,pos_q_weather__23
короче объяни как работет vad пожалуйста,1,pos_help_tech__13
убавь громкость погромче пожалуйста,1,pos_cmd_media__23
шеф перезвони позже,0,neg_cmd_to_person__26
м проверь сообщение простыми словами!,1,pos_cmd_text__12
м ээ коллега выключи свет,0,neg_cmd_to_person__12
м хм петя что нового,0,neg_smalltalk_to_person__32
эм м пап ты скоро?,0,neg_smalltalk_to_person__23
мм ну маш ты скоро,0,neg_smalltalk_to_person__00
мм какой курс евро к доллару,1,pos_q_info__26
"м, у меня болит голова",0,neg_misc__38
так так прибавь плейлист пожалуйста?,1,pos_cmd_media__16
хм хм Петя ты скоро,0,neg_smalltalk_to_person__08
хм хм у нас завтра созвон,0,neg_misc__15
"ну, мке пришло сообщениъ",0,neg_statement_random__35
почему код падает пожалуйста,1,pos_help_tech__02
короче я зацыл ключи дома,0,neg_statement_random__20
слушай ну выключи музыку на 30 процентов пожалуйста,1,pos_cmd_media__03
"слушай, подскажи будильник на 7 30.",1,pos_mix__09
хм исправь письмо простыми словами,1,pos_cmd_text__28
Аня ты скоро,0,neg_smalltalk_to_person__15
ээ бабушка открой окно пожалуйста,0,neg_cmd_to_person__28
я опаздываю на встречу наверное,0,neg_statement_random__00
игорь закажи пиццу пожалуйста,0,neg_cmd_to_person__11
"слушай, мм, пап, проверь почту",0,neg_cmd_to_person__11
эм останови будильник на 1 час,1,pos_cmd_timer__02
хм мам что нового,0,neg_smalltalk_to_person__30
в метро опять задержка если честно,0,neg_statement_random__07
"короче, мм, как настроить aec.",1,pos_help_tech__01
слушай запусти будильник…,1,pos_cmd_timer__27
мы встречаемёя в сеь вечера,0,neg_statement_random__38
… времени пожалуйста,1,pos_q_info__04
слушай мм сократи этот текст коротко,1,pos_cmd_text__16
эм слушай Оля помоги с кодом пожалуйста,0,neg_cmd_to_person__01
так эм в метро опять задержка,0,neg_statement_random__07
дед аы где,0,neg_smalltalk_to_person__06
м м вчера было холодно,0,neg_misc__05
так убавь музыку,1,pos_cmd_media__00
эм почему код падает пожалуйста,1,pos_help_tech__27
эм Надя как дела,0,neg_smalltalk_to_person__03
мм поставь будильник на 1 час?,1,pos_cmd_timer__28
мм напомни погоду в амстердаме,1,pos_mix__06
переведи абзац простыми слами,1,pos_cmd_text__08
"м хм, сколько сейчас времени пожалуйста.",1,pos_q_info__02
мм сергей проверь почту,0,neg_cmd_to_person__24
хм Лена поставь таймер,0,neg_cmd_to_person__35
мм включи трек для работы,1,pos_cmd_media__10
"короче, м останови будильник в 7 30.",1,pos_cmd_timer__11
так поставь трек для работы пожалуйста,1,pos_cmd_media__25
… мм мне надо позвонить другу,0,neg_misc__06
убавь трек погромче?,1,pos_cmd_media__02
короче исправь абзац простыми словами пожалуйста,1,pos_cmd_text__25
так отмени напоминание ферез час пожалуйта,1,pos_mix__22
"так, что нового в новостях",1,pos_q_info__25
перефразируй перевод на английский,1,pos_mix__16
… у меня завтра много дел,0,neg_statement_random__08
слушай оля перезвони позже пожалуйста,0,neg_cmd_to_person__17
проверь сообщение по дружески,1,pos_cmd_text__18
слушай ну в метро опять заджка.,0,neg_misc__05
ну подскажи радио,1,pos_mix__24
нужно ли регулярку для email пожалуйста?,1,pos_mix__19
"маша, поставь таймер пожалуйста",0,neg_cmd_to_person__36
эм саша перезвони позже,0,neg_cmd_to_person__38
так мама объясни домашку пожалуйста,0,neg_cmd_to_person__26
"короче, у меня болит голова",0,neg_statement_random__31
останови будильник на завтра утром,1,pos_cmd_timer__08
… открой окно пожалуйста,0,neg_cmd_to_person__21
"корое ап, закрой дверь",0,neg_cmd_to_person__23
хм хм сколько где ближайшая аптека,1,pos_mix__25
мм надо купить молоко и хлеб в общем,0,neg_statement_random__07
ну понятно,0,neg_misc__06
останови будильник на 5 ъинрт пожалуйста,1,pos_cmd_timer__04
ну мм пауза,1,pos_dialog_control__25
м сергей как дела,0,neg_smalltalk_to_person__03
пак настроить aec пожалуйсэа,1,pos_help_tech__06
м я читал статью про нейросети если честно.,0,neg_statement_random__03
короче хм я думаю…,0,neg_statement_random__11
"эм дед, ты скоро?",0,neg_smalltalk_to_person__29
хм короче какой сегодня день недели,1,pos_q_info__22
так мы встречаемся в семь верер,0,neg_statement_random__00
слушай так мне надо позвонить другу,0,neg_statement_random__26
я не уверен что эт хорошая иея,0,neg_misc__16
эм ээ ага,0,neg_misc__25
так ваня как дела,0,neg_smalltalk_to_person__20
"дед, перезвони позже",0,neg_cmd_to_person__23
м ээ какая погода сейчас пожалуйста,1,pos_q_weather__28
ну м объясни как работает vad,1,pos_help_tech__08
… умеешь перевод на английский,1,pos_mix__26
эм эбушка объясни домашку,0,neg_cmd_to_person__17
"короче, ээ, мама, поставь чайник",0,neg_cmd_to_person__39
слушай мама убавь громкостш,0,neg_cmd_to_person__02
хм в холодильнике почти ничего нет,0,neg_statement_random__01
ээ маша поставь чайник,0,neg_cmd_to_person__01
эм эм стоит ли настройку…,1,pos_mix__17
"Надя, поставь чайник",0,neg_cmd_to_person__01
м надо купить молоко и хлеб,0,neg_misc__01
хм дед посмотри чт там пожвлуйста,0,neg_cmd_to_person__34
… отмени будильник в 7 30 пожалуйста!,1,pos_cmd_timer__16
"хм, ага",0,neg_misc__09
"короче Надя, скинь файл",0,neg_cmd_to_person__31
ээ убавь музыку для работы,1,pos_cmd_media__26
"папа, как дела?",0,neg_smalltalk_to_person__01
"слушай, мм, мне пришло сообщение.",0,neg_statement_random__24
слушай короче помоги разобраться с ошибкой в python,1,pos_help_tech__05
мама ты скоро,0,neg_smalltalk_to_person__38
мне пришло сообщение.,0,neg_misc__14
прибавь трек потише пожалуйста?,1,pos_cmd_media__23
хм какой прогноз на выходные,1,pos_q_weather__17
хм что нового в новостях пожалуйста!,1,pos_q_info__10
так так будет ли дождь завтра,1,pos_q_weather__04
кажется начался дождь если честно,0,neg_statement_random__08
ю эм запусти будильнич на 5 минут,1,pos_cmd_timer__18
м перефразируй сообщение коротко,1,pos_cmd_text__27
так м сколько будет 17 умножить на 23?,1,pos_q_info__03
… ли задачу в to do,1,pos_mix__24
"мм хм, поставь трек потише.",1,pos_cmd_media__15
проверь письмо по дружески пожалуйста?,1,pos_cmd_text__15
"хм бабушка, открой окно",0,neg_cmd_to_person__10
эм короче мне надо позвонить другу,0,neg_statement_random__18
… громкост потише,1,pos_cmd_media__05
м так оля как дела,0,neg_smalltalk_to_person__33
… сократи описание коротко пожалуйста,1,pos_cmd_text__29
м короче какая погода завтра,1,pos_q_weather__18
"слушай, мм, скажи расписание на завтра пожалуйста!",1,pos_mix__27
"Оля, помоги с…",0,neg_cmd_to_person__09
"слушай, мм дед, ты где?",0,neg_smalltalk_to_person__20
переведи сообщение коротко,1,pos_cmd_text__18
"ээ, кажется начался дождь",0,neg_statement_random__29
будет ли дождь завтра пожалцйстб,1,pos_q_weather__03
… болит голова.,0,neg_misc__00
сколько сейчая времени пожалуйста?,1,pos_q_info__16
так слушай поставь напоминание на 5 минут,1,pos_cmd_timer__12
"короче, что новогов оовостях пожалуйста!",1,pos_q_info__12
м ээ как ускорить инференс модели пожалуйста,1,pos_help_tech__19
ммэм как ускорить инференм модели пожалуйста,1,pos_help_tech__28
ну перефразируй абзац простыми словами,1,pos_cmd_text__25
повори ещё раз пожалуйста,1,pos_dialog_control__26
хм переведи этот текст коротко,1,pos_cmd_text__23
так угю.,0,neg_misc__10
ну какая погода завтра,1,pos_q_weather__23
какая погода сейчас!,1,pos_q_weather__00
объясни как работает vad!,1,pos_help_tech__14
"мм, какая погода завтра",1,pos_q_weather__17
эм слушай мама что нового,0,neg_smalltalk_to_person__00
выключи радио пожалуйста.,1,pos_cmd_media__20
"бабушка,…",0,neg_smalltalk_to_person__17
включи громкость погромче,1,pos_cmd_media__04
ээ исправь радио пожалуйста?,1,pos_mix__23
ну кажется начался дождь.,0,neg_misc__13
мм Игорь что нового,0,neg_smalltalk_to_person__00
хм Ваня ты где,0,neg_smalltalk_to_person__36
запусти напоминание на 5 минут,1,pos_cmd_timer__22
что почему код падает,1,pos_mix__18
"ну, повтори ещё раз",1,pos_dialog_control__28
"хм короче Катя, посмотри что там",0,neg_cmd_to_person__01
… какая температура на улице,1,pos_q_weather__27
перееди абзац корото,1,pos_cmd_text__15
э так надо купить молоко и хлеб,0,neg_misc__30
мм прибавь музыку на 30 процентов пожалуйста!,1,pos_cmd_media__02
маша ты скоро?,0,neg_smalltalk_to_person__34
мм мм я читал статью про нейросети,0,neg_statement_random__10
"эм м брат, как дела",0,neg_smalltalk_to_person__26
зачем как работает echo cancellation пожалуйста,1,pos_mix__27
слушай исправь сообщение!,1,pos_cmd_text__03
убавь громкость на 30 процентов пожалуйста,1,pos_mix__16
"м, мам, что нового?",0,neg_smalltalk_to_person__28
"Надя, открой окно пожалуйста",0,neg_cmd_to_person__18
хм мм почему код падает?,1,pos_help_tech__12
"м, ага",0,neg_misc__30
слушай ну у меня болит голова кажется,0,neg_statement_random__11
